result_dir,summary_csv,benchmark_name,experiment_key,experiment_name,problem_kind,job_index,repeat,run_dir,problem,number_of_variables,number_of_eval,population_size,offspring_population_size,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,island_result_count,best_final,mean_final,median_final,worst_final,std_final,mean_minus_median,outlier_count_robust,outlier_values_robust,winner_island,winner_reached_count,reported_average_result,reported_best_result,curve_file_count,first_step,last_step,global_best_start,global_best_end,global_best_improvement,first_step_global_best_le_1,first_step_global_best_le_0.1,first_step_global_best_le_0.01,convergence_start_best,convergence_end_best,convergence_improvement,convergence_eval_min,convergence_eval_max,auc_global_best_so_far,mean_global_best_so_far,best_at_25pct_budget,best_at_50pct_budget,best_at_75pct_budget,best_at_100pct_budget,eval_to_final_best,eval_to_25pct_improvement,eval_to_50pct_improvement,eval_to_75pct_improvement,eval_to_90pct_improvement,topology_edge_count_directed,topology_self_loops,topology_density_directed_no_self,topology_min_out_degree,topology_max_out_degree,topology_avg_out_degree,topology_min_in_degree,topology_max_in_degree,topology_avg_in_degree,topology_weak_component_count,topology_weak_component_sizes
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0021_more_continuous_c02_bent_cigar_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0021_more_continuous_c02_bent_cigar_complete_12_random_r1/summary.csv,more_continuous_c02_bent_cigar_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,21,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c02_30/j0021 12rc-co20ilu2,c02_bent_cigar,30,1000,16,4,12,complete,random,plain,20,2,12,92400204.00741398,218809862.57003754,178510421.08962882,428345158.0153476,109749693.35241161,40299441.48040873,0,,5,1,218809862.57003754,92400204.00741398,12,1,246,86097261149.53342,92400204.00741398,86004860945.526,,,,86097261149.53342,92400204.00741398,86004860945.526,20.0,1000.0,7721707227483.981,7879293089.269369,7922341582.76358,2499349012.3527465,724108638.4994802,92400204.00741398,988.0,36.0,80.0,140.0,232.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0022_more_continuous_c02_bent_cigar_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0022_more_continuous_c02_bent_cigar_complete_12_best_r1/summary.csv,more_continuous_c02_bent_cigar_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,22,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c02_30/j0022 12bc-co20ilu2,c02_bent_cigar,30,1000,16,4,12,complete,best,plain,20,2,12,26449677.649652246,46097056.30722143,45516995.375801,74881336.33918239,14236846.862534607,580060.9314204305,0,,9,1,46097056.30722143,26449677.649652246,12,1,246,78739113553.46774,26449677.649652246,78712663875.81808,,,,78739113553.46774,26449677.649652246,78712663875.81808,20.0,1000.0,6022923029984.842,6145839826.515144,4590843341.408086,1181742383.3619916,163274797.8346478,26449677.649652246,996.0,44.0,80.0,108.0,184.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0023_more_continuous_c02_bent_cigar_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0023_more_continuous_c02_bent_cigar_complete_12_worst_r1/summary.csv,more_continuous_c02_bent_cigar_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,23,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c02_30/j0023 12wc-co20ilu2,c02_bent_cigar,30,1000,16,4,12,complete,worst,plain,20,2,12,50502100.39822378,185439825.61855948,168029366.1334495,317727786.56452966,78045329.87162133,17410459.485109985,0,,8,1,185439825.61855948,50502100.39822378,12,1,246,81314260030.59639,50502100.39822378,81263757930.19817,,,,81314260030.59639,50502100.39822378,81263757930.19817,20.0,1000.0,7356858677184.824,7506998650.188596,7460198874.350265,892123436.6331292,115930504.65813404,50502100.39822378,1000.0,36.0,64.0,152.0,216.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0024_more_continuous_c02_bent_cigar_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0024_more_continuous_c02_bent_cigar_complete_12_maxDistance_r1/summary.csv,more_continuous_c02_bent_cigar_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,24,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c02_30/j0024 12mc-co20ilu2,c02_bent_cigar,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,46902392.36136596,96309488.41225351,70685833.59916048,248032443.48438185,59565097.19898093,25623654.813093036,2,248032443.484;194659716.461,6,1,96309488.41225351,46902392.36136596,12,1,246,84937018095.72179,46902392.36136596,84890115703.36043,,,,84937018095.72179,46902392.36136596,84890115703.36043,20.0,1000.0,8819507949326.512,8999497907.476032,11471514593.405758,1792882054.3059227,355948895.39971894,46902392.36136596,992.0,44.0,68.0,176.0,304.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0025_more_continuous_c03_discus_ring_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0025_more_continuous_c03_discus_ring_12_random_r1/summary.csv,more_continuous_c03_discus_ring_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,25,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0025 12rr-co20ilu2,c03_discus,30,1000,16,4,12,ring,random,plain,20,2,12,94802.91667157218,119322.96084146781,123410.55104902493,128029.17339108887,11433.301564983747,-4087.590207557121,0,,0,1,119322.96084146781,94802.91667157218,12,1,246,197533.2115774338,94802.91667157218,102730.29490586162,,,,197533.2115774338,94802.91667157218,102730.29490586162,20.0,1000.0,101591146.06467743,103664.43475987493,98995.87824914687,97516.59580451105,95455.17679862413,94802.91667157218,920.0,36.0,60.0,164.0,164.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0026_more_continuous_c03_discus_ring_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0026_more_continuous_c03_discus_ring_12_best_r1/summary.csv,more_continuous_c03_discus_ring_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,26,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0026 12br-co20ilu2,c03_discus,30,1000,16,4,12,ring,best,plain,20,2,12,108947.05840337578,123907.24725742641,110806.78764739097,190915.87130193846,29898.016037635254,13100.45961003544,2,190546.029465;190915.871302,0,1,123907.24725742641,108947.05840337578,12,1,246,361742.3741375676,108947.05840337578,252795.3157341918,,,,361742.3741375676,108947.05840337578,252795.3157341918,20.0,1000.0,115708079.17494707,118069.46854586435,114560.51736583162,111619.48263321035,109778.32931091053,108947.05840337578,968.0,28.0,36.0,68.0,84.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0027_more_continuous_c03_discus_ring_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0027_more_continuous_c03_discus_ring_12_worst_r1/summary.csv,more_continuous_c03_discus_ring_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,27,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0027 12wr-co20ilu2,c03_discus,30,1000,16,4,12,ring,worst,plain,20,2,12,109303.59440257333,118370.19529115836,111222.20634585954,196829.08495611648,23679.88216489185,7147.988945298828,2,113975.42782;196829.084956,2,1,118370.19529115836,109303.59440257333,12,1,246,476749.90895448613,109303.59440257333,367446.31455191283,,,,476749.90895448613,109303.59440257333,367446.31455191283,20.0,1000.0,120418451.12235974,122875.97053302014,112728.30057725558,111226.64221633374,111189.1442251937,109303.59440257333,948.0,44.0,44.0,44.0,96.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0028_more_continuous_c03_discus_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0028_more_continuous_c03_discus_ring_12_maxDistance_r1/summary.csv,more_continuous_c03_discus_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,28,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0028 12mr-co20ilu2,c03_discus,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,103202.55460309425,130975.16856944314,133990.40097040456,168132.68423598772,21165.736951047315,-3015.232400961424,0,,1,1,130975.16856944314,103202.55460309425,12,1,246,163928.7829355184,103202.55460309425,60726.22833242414,,,,163928.7829355184,103202.55460309425,60726.22833242414,20.0,1000.0,106417545.92740716,108589.3325789869,105923.34607746608,105546.31963296048,105007.87886406327,103202.55460309425,992.0,68.0,80.0,80.0,80.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0029_more_continuous_c03_discus_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0029_more_continuous_c03_discus_torus_12_random_r1/summary.csv,more_continuous_c03_discus_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,29,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0029 12rt-co20ilu2,c03_discus,30,1000,16,4,12,torus,random,plain,20,2,12,105857.97899445394,106862.7417016196,107031.58984087926,107403.1967357891,472.35542276281325,-168.84813925965864,0,,11,1,106862.7417016196,105857.97899445394,12,1,246,261258.14630011196,105857.97899445394,155400.16730565802,,,,261258.14630011196,105857.97899445394,155400.16730565802,20.0,1000.0,116816395.24974415,119200.40331606545,121460.58056279492,108444.95276474743,107521.50205085886,105857.97899445394,992.0,52.0,80.0,100.0,260.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0030_more_continuous_c03_discus_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0030_more_continuous_c03_discus_torus_12_best_r1/summary.csv,more_continuous_c03_discus_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,30,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0030 12bt-co20ilu2,c03_discus,30,1000,16,4,12,torus,best,plain,20,2,12,108602.51797637656,110319.0202898511,110492.34687503497,111628.04272304112,880.9236841047307,-173.32658518386597,0,,0,1,110319.0202898511,108602.51797637656,12,1,246,249966.59098281403,108602.51797637656,141364.07300643745,,,,249966.59098281403,108602.51797637656,141364.07300643745,20.0,1000.0,114529805.77057998,116867.14874548977,117685.25729495547,114073.20558414243,111399.79694193402,108602.51797637656,980.0,32.0,32.0,76.0,84.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0031_more_continuous_c03_discus_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0031_more_continuous_c03_discus_torus_12_worst_r1/summary.csv,more_continuous_c03_discus_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,31,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0031 12wt-co20ilu2,c03_discus,30,1000,16,4,12,torus,worst,plain,20,2,12,100032.21588273197,139511.52216419825,137839.95746952054,155187.2742201681,14311.93669104872,1671.5646946777124,0,,9,1,139511.52216419825,100032.21588273197,12,1,246,160188.66446881797,100032.21588273197,60156.448586086,,,,160188.66446881797,100032.21588273197,60156.448586086,20.0,1000.0,136223730.62886205,139003.80676414495,147186.36997229268,138410.55567110731,129811.8078528151,100032.21588273197,1000.0,436.0,676.0,912.0,960.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0032_more_continuous_c03_discus_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0032_more_continuous_c03_discus_torus_12_maxDistance_r1/summary.csv,more_continuous_c03_discus_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,32,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0032 12mt-co20ilu2,c03_discus,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,114619.66075665946,115856.44852756293,115367.00411757104,117705.43272679277,1085.2859231018192,489.444409991891,0,,6,1,115856.44852756293,114619.66075665946,12,1,246,221086.97423758576,114619.66075665946,106467.3134809263,,,,221086.97423758576,114619.66075665946,106467.3134809263,20.0,1000.0,119697390.99003372,122140.1948877895,121004.64827491494,118026.26281121749,115690.84716815184,114619.66075665946,824.0,40.0,64.0,64.0,136.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0033_more_continuous_c03_discus_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0033_more_continuous_c03_discus_complete_12_random_r1/summary.csv,more_continuous_c03_discus_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,33,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0033 12rc-co20ilu2,c03_discus,30,1000,16,4,12,complete,random,plain,20,2,12,98600.38208476992,98961.63881659198,98851.67993251982,99777.80754784247,339.4345122287708,109.95888407215534,0,,7,1,98961.63881659198,98600.38208476992,12,1,246,103958.12214303197,98600.38208476992,5357.740058262047,,,,103958.12214303197,98600.38208476992,5357.740058262047,20.0,1000.0,99309044.60982554,101335.75980594443,102845.59073129896,101932.4781909648,99673.39145479875,98600.38208476992,996.0,324.0,608.0,648.0,832.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0034_more_continuous_c03_discus_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0034_more_continuous_c03_discus_complete_12_best_r1/summary.csv,more_continuous_c03_discus_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,34,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0034 12bc-co20ilu2,c03_discus,30,1000,16,4,12,complete,best,plain,20,2,12,109779.79701895437,110262.4040159853,110253.99463011816,110578.6843078086,250.2501835454644,8.409385867140372,0,,7,1,110262.4040159853,109779.79701895437,12,1,246,230993.82066953563,109779.79701895437,121214.02365058126,,,,230993.82066953563,109779.79701895437,121214.02365058126,20.0,1000.0,114786384.9597276,117128.96424462,115355.14924852455,112915.59121221464,110873.99550154597,109779.79701895437,988.0,40.0,40.0,80.0,108.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0035_more_continuous_c03_discus_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0035_more_continuous_c03_discus_complete_12_worst_r1/summary.csv,more_continuous_c03_discus_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,35,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c03_30/j0035 12wc-co20ilu2,c03_discus,30,1000,16,4,12,complete,worst,plain,20,2,12,111098.80038822965,111610.07191040441,111720.07254305512,111865.07622014229,252.05904924690833,-110.00063265071367,0,,1,1,111610.07191040441,111098.80038822965,12,1,246,169499.86286765887,111098.80038822965,58401.06247942922,,,,169499.86286765887,111098.80038822965,58401.06247942922,20.0,1000.0,112532500.57965344,114829.08222413616,113956.61536599933,111948.30403672543,111800.99325285699,111098.80038822965,940.0,36.0,68.0,68.0,76.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
